product_name,current_price,price,percent_discount,rating,series,link,genre_name,brand_name
Cặp loa karaoke JBL Pasion 10,14900000.0,15600000.0,0,0,,https://www.thegioididong.com/loa-laptop/cap-loa-karaoke-jbl-pasion-10-400w,Laptop Speaker,Jbl
Cặp loa karaoke JBL Pasion 8,11800000.0,12500000.0,5,3,,https://www.thegioididong.com/loa-laptop/cap-loa-karaoke-jbl-pasion-8-300w,Laptop Speaker,Jbl
Loa Bluetooth Sony SRS-XB13,1190000.0,1290000.0,7,113,,https://www.thegioididong.com/loa-laptop/sony-srs-xb13,Laptop Speaker,Sony
Loa Bluetooth Sony Hifi GTK-PG10,5990000.0,5990000.0,0,0,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-sony-hifi-gtk-pg10,Laptop Speaker,Sony
Loa Bluetooth Sony SRS-XP500,9990000.0,9990000.0,0,0,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-sony-srs-xp500,Laptop Speaker,Sony
Bộ loa thanh Sony HT-S400,5990000.0,5990000.0,0,6,,https://www.thegioididong.com/loa-laptop/loa-thanh-sony-ht-s400,Laptop Speaker,Sony
Bộ loa Sony 5.1 HT-S700RF,11990000.0,11990000.0,0,5,,https://www.thegioididong.com/loa-laptop/da-n-am-thanh-sony-5-1-ht-s700rf,Laptop Speaker,Sony
Bộ loa thanh Sony HT-S40R,8490000.0,8490000.0,0,43,,https://www.thegioididong.com/loa-laptop/dan-am-thanh-sony-ht-s40r,Laptop Speaker,Sony
Loa siêu trầm không dây Sony SA-SW3,7490000.0,7490000.0,0,0,,https://www.thegioididong.com/loa-laptop/loa-sieu-tram-khong-day-tuy-chon-sony-sa-sw3,Laptop Speaker,Sony
Loa siêu trầm không dây Sony SA-SW5,15390000.0,15390000.0,0,0,,https://www.thegioididong.com/loa-laptop/loa-sieu-tram-khong-day-tuy-chon-sony-sa-sw5,Laptop Speaker,Sony
Loa thanh Sony HT-A7000,29890000.0,29890000.0,0,0,,https://www.thegioididong.com/loa-laptop/loa-thanh-sony-ht-a7000,Laptop Speaker,Sony
Bộ loa thanh Sony HT- G700,12990000.0,12990000.0,0,9,,https://www.thegioididong.com/loa-laptop/bo-loa-thanh-sony-ht-g700-400w,Laptop Speaker,Sony
Bộ loa Sony HT-S20R,6490000.0,6490000.0,0,61,,https://www.thegioididong.com/loa-laptop/da-n-am-thanh-sony-ht-s20r,Laptop Speaker,Sony
Loa thanh Sony HT-S100F,2990000.0,2990000.0,0,26,,https://www.thegioididong.com/loa-laptop/loa-thanh-soundbar-sony-ht-s100f,Laptop Speaker,Sony
Loa kéo LG Xboom XL7S,14690000.0,15490000.0,5,0,,https://www.thegioididong.com/loa-laptop/loa-karaoke-lg-xboom-xl7s,Laptop Speaker,Lg
Bộ loa thanh LG SN4 Mới 2023,2690000.0,5490000.0,51,0,,https://www.thegioididong.com/loa-laptop/loa-thanh-lg-sn4,Laptop Speaker,Lg
