product_name,current_price,price,percent_discount,rating,link,brand_id,series,devices
Cặp loa karaoke JBL Pasion 8,11.800.000₫,12.500.000₫,-5%,3,https://www.thegioididong.com/loa-laptop/cap-loa-karaoke-jbl-pasion-8-300w,1,,Laptop Speaker
Loa Bluetooth Sony SRS-XB13,1.190.000₫,1.290.000₫,-7%,113,https://www.thegioididong.com/loa-laptop/sony-srs-xb13,2,,Laptop Speaker
Loa Bluetooth Sony Hifi GTK-PG10,5.990.000₫,,,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-sony-hifi-gtk-pg10,2,,Laptop Speaker
Loa Bluetooth Sony SRS-XP500,9.990.000₫,,,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-sony-srs-xp500,2,,Laptop Speaker
Bộ loa thanh Sony HT-S400,5.990.000₫,,,6,https://www.thegioididong.com/loa-laptop/loa-thanh-sony-ht-s400,2,,Laptop Speaker
Bộ loa Sony 5.1 HT-S700RF,11.990.000₫,,,5,https://www.thegioididong.com/loa-laptop/da-n-am-thanh-sony-5-1-ht-s700rf,2,,Laptop Speaker
Bộ loa thanh Sony HT-S40R,8.490.000₫,,,43,https://www.thegioididong.com/loa-laptop/dan-am-thanh-sony-ht-s40r,2,,Laptop Speaker
Loa siêu trầm không dây Sony SA-SW3,7.490.000₫,,,,https://www.thegioididong.com/loa-laptop/loa-sieu-tram-khong-day-tuy-chon-sony-sa-sw3,2,,Laptop Speaker
Loa siêu trầm không dây Sony SA-SW5,15.390.000₫,,,,https://www.thegioididong.com/loa-laptop/loa-sieu-tram-khong-day-tuy-chon-sony-sa-sw5,2,,Laptop Speaker
Loa thanh Sony HT-A7000,29.890.000₫,,,,https://www.thegioididong.com/loa-laptop/loa-thanh-sony-ht-a7000,2,,Laptop Speaker
Bộ loa thanh Sony HT- G700,12.990.000₫,,,9,https://www.thegioididong.com/loa-laptop/bo-loa-thanh-sony-ht-g700-400w,2,,Laptop Speaker
Bộ loa Sony HT-S20R,6.490.000₫,,,61,https://www.thegioididong.com/loa-laptop/da-n-am-thanh-sony-ht-s20r,2,,Laptop Speaker
